Message Length(bits), Throughput (Octet/sec)
61632, 1.1516125415747972E7
61696, 1.1488003289096376E7
61760, 1.1468060263765385E7
61824, 1.0948812036892736E7
61888, 1.1444244074837308E7
61952, 1.1511681145459842E7
62016, 1.1491696982095366E7
62080, 1.141670075003016E7
62144, 8814871.805346569
62208, 7855061.190886271
62272, 1.0702745809787018E7
62336, 1.0789882546478748E7
62400, 1.0828941595908327E7
62464, 1.1479449315761307E7
62528, 1.1618711238754407E7
62592, 1.1945384675280657E7
62656, 1.1949079103147771E7
62720, 1.1902014841083812E7
62784, 1.1948006077528067E7
62848, 1.078790425460333E7
62912, 1.0812743197349062E7
62976, 1.0830697432524838E7
63040, 1.1937368204183532E7
63104, 1.1941039603136037E7
63168, 1.1953150190968832E7
63232, 1.190641174733823E7
63296, 1.0501530367102284E7
63360, 1.1947305143526055E7
63424, 1.1942564819445532E7
63488, 1.1937837801247638E7
63552, 9382130.490034439
63616, 1.0795253997990822E7
63680, 1.0474442229371862E7
63744, 1.0823822189378852E7
63808, 1.1567752424572483E7
63872, 1.160291409861605E7
63936, 1.037640432661784E7
64000, 1.1883982619675418E7
