Message Length(bits), Throughput (Octet/sec)
60928, 9420356.18247982
60992, 1.1698365082896665E7
61056, 1.1898006397984572E7
61120, 1.1901813157111723E7
61184, 1.1914294349122474E7
61248, 1.1909428608762205E7
61312, 1.1913237310319312E7
61376, 1.1908402160027692E7
61440, 1.0250715414513305E7
61504, 1.0652758590587938E7
61568, 1.0789379975157509E7
61632, 1.078647154690099E7
61696, 1.1901546799838886E7
61760, 1.1905331028346099E7
61824, 1.1900545441666076E7
61888, 1.1904303922911324E7
61952, 1.180644384239983E7
62016, 1.1389297410227742E7
62080, 1.1898519125029517E7
62144, 1.0854816824966079E7
62208, 1.0712366887544945E7
62272, 1.0675356165210187E7
62336, 1.0727507272594607E7
62400, 1.0780076759674773E7
62464, 1.0777221525181128E7
62528, 1.0781329099519005E7
62592, 1.0778492609073E7
62656, 1.0782591456530957E7
62720, 1.0123862356793836E7
62784, 1.0115918005380204E7
62848, 1.008982720400305E7
62912, 1.0791969150118705E7
62976, 1.0782261864323204E7
63040, 1.078631998959695E7
63104, 1.0783498840719191E7
63168, 1.0794435452119516E7
63232, 1.0791592824901491E7
63296, 1.0781920931671347E7
63360, 1.077913257924772E7
63424, 9828960.222961681
63488, 1.0585821721743353E7
63552, 1.073003112033195E7
63616, 1.0761171549476083E7
63680, 1.0785630180252811E7
63744, 1.06218897845628E7
63808, 1.0780053656987235E7
63872, 1.0777275930120489E7
63936, 1.1360373448112149E7
64000, 1.0867291354798045E7
