Message Length(bits), Throughput (Octet/sec)
31232, 3.1225754849030197E7
31296, 3.1289742051589686E7
31360, 3.100677086629121E7
31424, 3.1184998173994508E7
31488, 1.5859201237791317E7
31552, 1.814217503702954E7
31616, 1.5804839032193562E7
31680, 3.0980097634247094E7
31744, 2.7796458193230215E7
31808, 2.918786383890883E7
31872, 2.8657747086750105E7
31936, 2.900741171341375E7
32000, 2.9164297067529928E7
32064, 2.922262566166499E7
32128, 2.9181804970207818E7
32192, 2.629790348721702E7
32256, 2.6350357808058035E7
32320, 2.896327256303455E7
32384, 2.9216045729462884E7
32448, 2.927399623248865E7
32512, 2.9038112522686027E7
32576, 2.9290749532441374E7
32640, 2.7941951964497287E7
32704, 3.1184682279350065E7
32768, 3.1025132174940538E7
32832, 3.1306974650809754E7
32896, 2.816091166842444E7
32960, 2.7427171539649572E7
33024, 2.920348347753497E7
33088, 3.1327874688501246E7
33152, 3.138847019080009E7
33216, 2.746958299426394E7
33280, 2.9141448105805874E7
33344, 2.9102283914843697E7
33408, 2.906357657375509E7
33472, 2.785322468978005E7
33536, 2.834654188417949E7
33600, 2.8046744574290484E7
33664, 2.919140906820578E7
33728, 2.868983538730597E7
33792, 2.9113967674122065E7
33856, 2.9263300557330344E7
33920, 2.922424785470586E7
33984, 2.9092303688586336E7
34048, 2.914709145447821E7
34112, 2.9201879220370088E7
34176, 2.9163594658802327E7
34240, 2.894160287793135E7
34304, 2.8634390651085142E7
34368, 2.8161443208411723E7
34432, 2.883114621222778E7
34496, 1.2357071213640923E7
34560, 1.6160951101900034E7
34624, 1.5697767202982865E7
34688, 1.5780183786734601E7
34752, 1.580929851696843E7
34816, 1.5678701895710694E7
34880, 1.5760498263091877E7
34944, 1.5869728710475545E7
35008, 1.568610582386109E7
35072, 1.5636313054395394E7
35136, 1.6038504095442247E7
35200, 1.5336140311741907E7
35264, 1.5515390436634343E7
35328, 2.912621359223301E7
35392, 2.9269131783868898E7
35456, 2.9231743351625156E7
35520, 2.9016573430229515E7
35584, 2.924737970305493E7
35648, 2.9299982903959706E7
35712, 2.926272869700883E7
35776, 2.626324320514929E7
35840, 2.9278175342286706E7
35904, 2.9330266115961727E7
35968, 2.929333732945883E7
36032, 2.925644206847722E7
36096, 2.9308407329700094E7
36160, 2.9271767639154226E7
36224, 2.9323576077453613E7
36288, 2.9375384515753E7
36352, 2.9250457038391225E7
36416, 2.9301954321909517E7
36480, 1.9948379194190472E7
36544, 1.8939739454197176E7
36608, 1.6106721106633112E7
36672, 2.9071352921404608E7
36736, 2.920859465442009E7
36800, 2.9259480707825E7
36864, 2.9223744292237446E7
36928, 2.9188033917810645E7
36992, 2.9238619765155204E7
37056, 2.9202970733983126E7
37120, 2.933979145984432E7
37184, 2.8630385906557024E7
37248, 2.9182806212628335E7
37312, 2.9232765266661234E7
37376, 2.9197627692749962E7
37440, 2.9247623630580015E7
37504, 2.9212544943575174E7
37568, 2.9262213359920237E7
37632, 2.9312063808574274E7
37696, 2.927690032681769E7
37760, 2.634810762532098E7
37824, 2.929132102123125E7
37888, 2.9340883324143656E7
37952, 2.9305839546822008E7
38016, 2.927099695093782E7
38080, 2.9236174237771172E7
38144, 2.9285310665061545E7
38208, 2.9250725756072465E7
38272, 2.9383583519642286E7
38336, 2.9265015725671012E7
38400, 2.638246884944954E7
38464, 2.9279224417216767E7
38528, 2.9328120527857453E7
38592, 2.9293530404789954E7
38656, 2.9341931879596062E7
38720, 2.9390689709615126E7
38784, 2.919127874419697E7
38848, 2.923927311263382E7
38912, 2.7365661271175474E7
38976, 2.925353059852051E7
39040, 2.905747783474155E7
39104, 1.4820070158842774E7
39168, 2.033906754348431E7
39232, 2.911941096134434E7
39296, 2.8926447205700487E7
39360, 2.8581055175378468E7
39424, 2.7798774778027236E7
39488, 2.8830260091467157E7
39552, 2.8642770655064337E7
39616, 2.876678110640572E7
39680, 2.8735465705727976E7
39744, 2.8397983331618477E7
39808, 2.829298247609084E7
39872, 2.8874508281723432E7
39936, 2.861154893251182E7
40000, 1.6720506698234983E7
40064, 1.9272953980434567E7
40128, 1.5294688023124984E7
40192, 2.9106245908382528E7
40256, 2.899586267301287E7
40320, 2.8964185554687142E7
40384, 2.862635461974243E7
40448, 2.8520820876157813E7
40512, 2.8946736632712554E7
40576, 2.522554783006575E7
40640, 2.813796465029717E7
40704, 2.885318785761678E7
40768, 2.9129820911050014E7
40832, 2.8270899916361563E7
